CaseID,train_test,Group,Dup_Stat,OriginDBName,DateOfCaseObserved,Species,DiseaseChosenByUser,ANAEMIA / PALLOR (PALE MEMBRANES),ANOREXIA / (LOSS OF APPETITE),ATAIXA / INCORDINATION OF MOVEMENT,DIARRHOEA,DYSENTERY (BLOOD IN FAECES),DYSPNOEA / COUGHING (DIFFICULTY BREATHING),LYMPH NODE ENLARGEMENT,OCCULAR / NASAL DISCHARGE,PYREXIA / FEVER,STARING COAT (STANDING HAIR / ROUGH COAT),STUNTED GROWTH,WEAKNESS,WEIGHT LOSS / EMACIATION (LOSS OF BODY CONDITION),CONSTIPATION,DEHYDRATION,ICTERUS (YELLOWING OF MEMBRANES),SUBMANDIBULAR / VENTRAL OEDEMA,APATHY / DEPRESSION,ANAEMIA / PALLOR (PALE MEMBRANES)_Absent,ANAEMIA / PALLOR (PALE MEMBRANES)_Present,ANAEMIA / PALLOR (PALE MEMBRANES)_Unknown,ANOREXIA / (LOSS OF APPETITE)_Absent,ANOREXIA / (LOSS OF APPETITE)_Present,ANOREXIA / (LOSS OF APPETITE)_Unknown,ATAIXA / INCORDINATION OF MOVEMENT_Absent,ATAIXA / INCORDINATION OF MOVEMENT_Present,ATAIXA / INCORDINATION OF MOVEMENT_Unknown,DIARRHOEA_Absent,DIARRHOEA_Present,DIARRHOEA_Unknown,DYSENTERY (BLOOD IN FAECES)_Absent,DYSENTERY (BLOOD IN FAECES)_Present,DYSENTERY (BLOOD IN FAECES)_Unknown,DYSPNOEA / COUGHING (DIFFICULTY BREATHING)_Absent,DYSPNOEA / COUGHING (DIFFICULTY BREATHING)_Present,DYSPNOEA / COUGHING (DIFFICULTY BREATHING)_Unknown,LYMPH NODE ENLARGEMENT_Absent,LYMPH NODE ENLARGEMENT_Present,LYMPH NODE ENLARGEMENT_Unknown,OCCULAR / NASAL DISCHARGE_Absent,OCCULAR / NASAL DISCHARGE_Present,OCCULAR / NASAL DISCHARGE_Unknown,PYREXIA / FEVER_Absent,PYREXIA / FEVER_Present,PYREXIA / FEVER_Unknown,STARING COAT (STANDING HAIR / ROUGH COAT)_Absent,STARING COAT (STANDING HAIR / ROUGH COAT)_Present,STARING COAT (STANDING HAIR / ROUGH COAT)_Unknown,STUNTED GROWTH_Absent,STUNTED GROWTH_Present,STUNTED GROWTH_Unknown,WEAKNESS_Absent,WEAKNESS_Present,WEAKNESS_Unknown,WEIGHT LOSS / EMACIATION (LOSS OF BODY CONDITION)_Absent,WEIGHT LOSS / EMACIATION (LOSS OF BODY CONDITION)_Present,WEIGHT LOSS / EMACIATION (LOSS OF BODY CONDITION)_Unknown,CONSTIPATION_Absent,CONSTIPATION_Present,CONSTIPATION_Unknown,DEHYDRATION_Absent,DEHYDRATION_Present,DEHYDRATION_Unknown,ICTERUS (YELLOWING OF MEMBRANES)_Absent,ICTERUS (YELLOWING OF MEMBRANES)_Present,ICTERUS (YELLOWING OF MEMBRANES)_Unknown,SUBMANDIBULAR / VENTRAL OEDEMA_Absent,SUBMANDIBULAR / VENTRAL OEDEMA_Present,SUBMANDIBULAR / VENTRAL OEDEMA_Unknown,APATHY / DEPRESSION_Absent,APATHY / DEPRESSION_Present,APATHY / DEPRESSION_Unknown,DiseaseChosenByUser.1,Target_Num,Target_Name,Disease_1,Disease_2,Disease_3,Disease_4,Disease_5,Disease_6,Disease_7,Disease_8,Disease_9,Disease_10,Disease_11,Disease_12,Disease_13,Disease_14,Disease_1.1,Disease_2.1,Disease_3.1,Disease_4.1,Disease_5.1,Disease_6.1,Disease_7.1,Disease_8.1,Disease_9.1,Disease_10.1,Disease_11.1,Disease_12.1,Disease_13.1,Disease_14.1,sum_prob
4356,1,0,U,veteddie_eddie,1/16/2020 0:00, SHEEP,PASTEUROLLOSIS,NP,P,NP,NP,NP,P,NP,NP,P,NP,NP,P,NP,NP,NP,NP,NP,P,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,PASTEUROLLOSIS,10,PASTEUROLLOSIS,POX,PASTEUROLLOSIS,HYPOCALCEMIA / PREGNANCY TOX.,LUNGWORM,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,NASAL BOT,PPR,COENUROSIS,TRICHOSTRONGIULOSIS,HAEMONCHOSIS,FASCIOLOSIS,MANGE MITE,ZZ_OTHER,49.9808,42.9976,4.94091,1.79813,0.160337,0.0554001,0.0306664,0.0209616,0.00860922,0.00388504,0.00158226,0.000702314,0.000409419,9.46e-13,99.99999335
2144,0,0,U,Eddie,7/12/2019 0:00, SHEEP,PASTEUROLLOSIS,NP,P,NP,P,NP,P,NP,NP,P,P,NP,P,P,NP,P,P,NP,P,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,PASTEUROLLOSIS,10,PASTEUROLLOSIS,PPR,PASTEUROLLOSIS,POX,TRICHOSTRONGIULOSIS,FASCIOLOSIS,LUNGWORM,COENUROSIS,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,HAEMONCHOSIS,HYPOCALCEMIA / PREGNANCY TOX.,MANGE MITE,NASAL BOT,ZZ_OTHER,89.5,7.49,2.67,0.17,0.12,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.99
4077,1,0,U,veteddie_eddie,1/29/2020 0:00, SHEEP,PASTEUROLLOSIS,NP,NP,NP,NP,NP,NP,NP,NP,P,NP,NP,NP,NP,NP,NP,NP,NP,P,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,PASTEUROLLOSIS,10,PASTEUROLLOSIS,CONTAGIOUS ECTHYMA (ORF),POX,COENUROSIS,COWDRIOSIS,NASAL BOT,PASTEUROLLOSIS,LUNGWORM,TRICHOSTRONGIULOSIS,MANGE MITE,HAEMONCHOSIS,FASCIOLOSIS,HYPOCALCEMIA / PREGNANCY TOX.,PPR,ZZ_OTHER,82.0084,9.6615,3.45112,1.89974,1.62057,0.805038,0.311918,0.0777934,0.0746565,0.0714997,0.0102768,0.00745379,6.5e-05,4.99e-13,100.0000312
864,0,88,D,Eddie,2/11/2019 0:00, SHEEP,POX,NP,P,NP,NP,NP,NP,NP,P,P,P,NP,P,P,NP,NP,NP,NP,P,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,POX,11,POX,POX,PASTEUROLLOSIS,LUNGWORM,PPR,COWDRIOSIS,MANGE MITE,FASCIOLOSIS,TRICHOSTRONGIULOSIS,COENUROSIS,CONTAGIOUS ECTHYMA (ORF),HAEMONCHOSIS,HYPOCALCEMIA / PREGNANCY TOX.,NASAL BOT,ZZ_OTHER,63.9,24.81,7.59,3.47,0.14,0.04,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,99.99
1269,0,84,D,Eddie,3/27/2019 0:00, SHEEP,POX,NP,P,NP,NP,NP,NP,P,P,P,P,NP,P,NP,NP,NP,NP,NP,P,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,POX,11,POX,POX,PASTEUROLLOSIS,COWDRIOSIS,LUNGWORM,PPR,COENUROSIS,CONTAGIOUS ECTHYMA (ORF),FASCIOLOSIS,HAEMONCHOSIS,HYPOCALCEMIA / PREGNANCY TOX.,MANGE MITE,NASAL BOT,TRICHOSTRONGIULOSIS,ZZ_OTHER,91.37,8.42,0.12,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.99
751,0,92,D,Eddie,2/6/2019 0:00, SHEEP,POX,NP,P,NP,NP,NP,NP,NP,NP,P,P,NP,P,P,P,P,NP,NP,P,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,POX,11,POX,POX,PASTEUROLLOSIS,TRICHOSTRONGIULOSIS,PPR,LUNGWORM,MANGE MITE,HAEMONCHOSIS,FASCIOLOSIS,COWDRIOSIS,HYPOCALCEMIA / PREGNANCY TOX.,COENUROSIS,CONTAGIOUS ECTHYMA (ORF),NASAL BOT,ZZ_OTHER,72.65,10.29,9.72,4.63,1.51,0.36,0.34,0.29,0.16,0.04,0.0,0.0,0.0,0.0,99.99
1367,1,15,D,Eddie,3/28/2019 0:00, SHEEP,POX,NP,P,NP,NP,NP,NP,NO,P,P,P,NP,P,P,NP,NP,NP,NP,P,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,POX,11,POX,POX,PASTEUROLLOSIS,LUNGWORM,PPR,COWDRIOSIS,MANGE MITE,FASCIOLOSIS,COENUROSIS,CONTAGIOUS ECTHYMA (ORF),HAEMONCHOSIS,HYPOCALCEMIA / PREGNANCY TOX.,NASAL BOT,TRICHOSTRONGIULOSIS,ZZ_OTHER,71.06,23.35,3.33,2.16,0.07,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1593,1,14,D,Eddie,5/7/2019 0:00, SHEEP,POX,NP,P,NP,NP,NP,NP,NO,P,P,P,NP,P,P,NP,P,NP,NP,P,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,POX,11,POX,POX,PPR,PASTEUROLLOSIS,LUNGWORM,TRICHOSTRONGIULOSIS,FASCIOLOSIS,COENUROSIS,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,HAEMONCHOSIS,HYPOCALCEMIA / PREGNANCY TOX.,MANGE MITE,NASAL BOT,ZZ_OTHER,53.77,30.45,13.55,2.19,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.99
1022,0,29,D,Eddie,2/21/2019 0:00, SHEEP,POX,P,P,NP,NP,NP,NP,P,P,P,P,NP,P,P,NP,NP,NP,NP,P,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,POX,11,POX,POX,PASTEUROLLOSIS,PPR,LUNGWORM,COWDRIOSIS,FASCIOLOSIS,HAEMONCHOSIS,COENUROSIS,CONTAGIOUS ECTHYMA (ORF),HYPOCALCEMIA / PREGNANCY TOX.,MANGE MITE,NASAL BOT,TRICHOSTRONGIULOSIS,ZZ_OTHER,83.45,14.45,1.28,0.79,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1625,1,14,D,Eddie,5/7/2019 0:00, SHEEP,POX,NP,P,NP,NP,NP,NP,NO,P,P,P,NP,P,P,NP,P,NP,NP,P,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,POX,11,POX,POX,PPR,PASTEUROLLOSIS,LUNGWORM,TRICHOSTRONGIULOSIS,FASCIOLOSIS,COENUROSIS,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,HAEMONCHOSIS,HYPOCALCEMIA / PREGNANCY TOX.,MANGE MITE,NASAL BOT,ZZ_OTHER,53.77,30.45,13.55,2.19,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.99
1399,1,15,D,Eddie,4/4/2019 0:00, SHEEP,POX,NP,P,NP,NP,NP,NP,NO,P,P,P,NP,P,P,NP,NP,NP,NP,P,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,POX,11,POX,POX,PASTEUROLLOSIS,LUNGWORM,PPR,COWDRIOSIS,MANGE MITE,FASCIOLOSIS,COENUROSIS,CONTAGIOUS ECTHYMA (ORF),HAEMONCHOSIS,HYPOCALCEMIA / PREGNANCY TOX.,NASAL BOT,TRICHOSTRONGIULOSIS,ZZ_OTHER,71.06,23.35,3.33,2.16,0.07,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
642,0,87,D,Eddie,2/2/2019 0:00, SHEEP,POX,NP,P,NP,NP,NP,NP,NP,P,P,P,P,P,P,NP,NP,NP,NP,P,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,POX,11,POX,POX,PASTEUROLLOSIS,LUNGWORM,PPR,FASCIOLOSIS,MANGE MITE,TRICHOSTRONGIULOSIS,COWDRIOSIS,HAEMONCHOSIS,CONTAGIOUS ECTHYMA (ORF),NASAL BOT,COENUROSIS,HYPOCALCEMIA / PREGNANCY TOX.,ZZ_OTHER,36.4,29.02,22.98,10.52,0.43,0.33,0.15,0.08,0.05,0.01,0.01,0.0,0.0,0.0,99.98
1404,0,95,M,Eddie,4/10/2019 0:00, SHEEP,POX,NP,P,NP,NP,NP,NP,NP,NP,P,NP,NP,P,P,NP,NP,NP,NP,P,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,POX,11,POX,POX,PASTEUROLLOSIS,LUNGWORM,HYPOCALCEMIA / PREGNANCY TOX.,CONTAGIOUS ECTHYMA (ORF),COENUROSIS,HAEMONCHOSIS,PPR,TRICHOSTRONGIULOSIS,FASCIOLOSIS,COWDRIOSIS,MANGE MITE,NASAL BOT,ZZ_OTHER,46.95,44.65,2.78,1.64,1.07,0.97,0.5,0.39,0.38,0.31,0.23,0.14,0.01,0.0,100.02
945,0,0,U,Eddie,3/20/2019 0:00, SHEEP,POX,P,P,NP,NP,NP,NP,NP,NO,P,P,NP,P,P,NP,NP,P,NP,P,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,POX,11,POX,POX,FASCIOLOSIS,LUNGWORM,PASTEUROLLOSIS,HAEMONCHOSIS,PPR,TRICHOSTRONGIULOSIS,COWDRIOSIS,MANGE MITE,COENUROSIS,CONTAGIOUS ECTHYMA (ORF),HYPOCALCEMIA / PREGNANCY TOX.,NASAL BOT,ZZ_OTHER,46.34,30.43,11.11,5.18,4.03,1.88,0.69,0.17,0.16,0.0,0.0,0.0,0.0,0.0,99.99
3604,1,0,U,veteddie_eddie,12/30/2019 0:00, SHEEP,POX,NP,NP,NP,NP,NP,NP,NP,P,P,NP,NP,NP,P,NP,NP,NP,NP,P,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,POX,11,POX,POX,NASAL BOT,LUNGWORM,PASTEUROLLOSIS,CONTAGIOUS ECTHYMA (ORF),COENUROSIS,PPR,COWDRIOSIS,TRICHOSTRONGIULOSIS,FASCIOLOSIS,MANGE MITE,HAEMONCHOSIS,HYPOCALCEMIA / PREGNANCY TOX.,ZZ_OTHER,50.245,17.3543,15.4594,13.5588,2.88336,0.235111,0.0885623,0.0667937,0.0497773,0.0299882,0.0150138,0.013743,0.000121414,1.11e-11,99.99997071
3861,1,0,U,veteddie_eddie,12/11/2019 0:00, SHEEP,POX,NP,NP,NP,NP,NP,NP,P,P,P,P,NP,NP,NP,NP,NP,NP,NP,P,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,POX,11,POX,POX,PASTEUROLLOSIS,COWDRIOSIS,CONTAGIOUS ECTHYMA (ORF),LUNGWORM,NASAL BOT,MANGE MITE,PPR,TRICHOSTRONGIULOSIS,FASCIOLOSIS,COENUROSIS,HAEMONCHOSIS,HYPOCALCEMIA / PREGNANCY TOX.,ZZ_OTHER,96.197,2.45431,0.910606,0.280191,0.10011,0.0505396,0.00538656,0.00117718,0.000222857,0.000207545,0.000163709,7.44e-05,3.54e-07,3.71e-10,99.99998921
1438,0,0,U,Eddie,4/11/2019 0:00, SHEEP,POX,NP,P,NP,NP,NP,P,NP,NP,P,P,NP,P,P,NP,NP,NP,NP,P,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,POX,11,POX,PASTEUROLLOSIS,POX,LUNGWORM,PPR,COWDRIOSIS,HYPOCALCEMIA / PREGNANCY TOX.,MANGE MITE,TRICHOSTRONGIULOSIS,FASCIOLOSIS,COENUROSIS,CONTAGIOUS ECTHYMA (ORF),HAEMONCHOSIS,NASAL BOT,ZZ_OTHER,48.84,45.08,5.35,0.53,0.1,0.04,0.03,0.02,0.01,0.0,0.0,0.0,0.0,0.0,100.0
1459,0,0,U,Eddie,4/15/2019 0:00, SHEEP,POX,P,P,NP,NP,NP,NP,NO,NP,P,P,NP,P,NP,NP,NP,NP,NP,P,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,POX,11,POX,POX,HAEMONCHOSIS,COWDRIOSIS,PASTEUROLLOSIS,LUNGWORM,FASCIOLOSIS,TRICHOSTRONGIULOSIS,MANGE MITE,CONTAGIOUS ECTHYMA (ORF),HYPOCALCEMIA / PREGNANCY TOX.,PPR,COENUROSIS,NASAL BOT,ZZ_OTHER,81.52,5.47,5.2,4.92,2.0,0.31,0.27,0.21,0.06,0.02,0.01,0.0,0.0,0.0,99.99
476,0,0,U,Eddie,2/5/2019 0:00, SHEEP,POX,NO,P,NP,NP,NP,P,P,P,P,P,NO,P,NO,NP,P,NO,NP,P,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,POX,11,POX,POX,PASTEUROLLOSIS,PPR,LUNGWORM,COENUROSIS,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,FASCIOLOSIS,HAEMONCHOSIS,HYPOCALCEMIA / PREGNANCY TOX.,MANGE MITE,NASAL BOT,TRICHOSTRONGIULOSIS,ZZ_OTHER,64.63,22.09,13.06,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.99
835,0,0,U,Eddie,2/7/2019 0:00, SHEEP,POX,NP,NP,NP,NP,NP,NP,NP,P,P,P,NP,P,P,NP,NP,NP,NP,P,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,POX,11,POX,POX,PASTEUROLLOSIS,LUNGWORM,PPR,MANGE MITE,FASCIOLOSIS,NASAL BOT,COWDRIOSIS,TRICHOSTRONGIULOSIS,COENUROSIS,CONTAGIOUS ECTHYMA (ORF),HAEMONCHOSIS,HYPOCALCEMIA / PREGNANCY TOX.,ZZ_OTHER,58.6,20.09,18.82,1.89,0.38,0.08,0.05,0.03,0.03,0.01,0.01,0.01,0.0,0.0,100.0
3764,0,55,D,veteddie_eddie,11/22/2019 0:00, SHEEP,PPR,NP,P,NP,P,P,NP,NP,P,P,NP,NP,NP,NP,NP,P,NP,NP,P,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,PPR,12,PPR,PPR,POX,PASTEUROLLOSIS,TRICHOSTRONGIULOSIS,LUNGWORM,CONTAGIOUS ECTHYMA (ORF),NASAL BOT,COWDRIOSIS,FASCIOLOSIS,HAEMONCHOSIS,COENUROSIS,HYPOCALCEMIA / PREGNANCY TOX.,ZZ_OTHER,MANGE MITE,61.4303,24.2932,12.505,1.45676,0.191461,0.0599695,0.0283931,0.0207208,0.0128181,0.00125822,9.2e-05,8.03e-05,3.94e-05,1.01e-05,100.0001025
168,0,58,D,Eddie,12/31/2018 0:00, SHEEP,PPR,NP,P,NP,P,NP,P,NP,P,P,NP,NP,P,P,NP,P,NP,NP,P,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,PPR,12,PPR,PPR,PASTEUROLLOSIS,POX,LUNGWORM,COENUROSIS,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,FASCIOLOSIS,HAEMONCHOSIS,HYPOCALCEMIA / PREGNANCY TOX.,MANGE MITE,NASAL BOT,TRICHOSTRONGIULOSIS,ZZ_OTHER,95.15,4.52,0.3,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
745,0,56,M,Eddie,2/6/2019 0:00, SHEEP,PPR,NP,P,NP,P,P,NP,NP,NP,P,P,NP,P,P,NP,P,NP,NP,P,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,PPR,12,PPR,PPR,TRICHOSTRONGIULOSIS,PASTEUROLLOSIS,POX,FASCIOLOSIS,HAEMONCHOSIS,LUNGWORM,COENUROSIS,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,HYPOCALCEMIA / PREGNANCY TOX.,MANGE MITE,NASAL BOT,ZZ_OTHER,94.93,3.53,0.95,0.47,0.1,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
471,0,0,U,Eddie,1/31/2019 0:00, SHEEP,PPR,P,P,NP,P,NP,NP,P,NP,P,P,NO,P,P,NP,P,P,NP,P,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,PPR,12,PPR,PPR,FASCIOLOSIS,POX,PASTEUROLLOSIS,TRICHOSTRONGIULOSIS,HAEMONCHOSIS,LUNGWORM,ZZ_OTHER,COENUROSIS,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,HYPOCALCEMIA / PREGNANCY TOX.,MANGE MITE,NASAL BOT,65.5,16.71,10.56,4.75,2.41,0.06,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,100.01
623,0,0,U,Eddie,2/4/2019 0:00, SHEEP,PPR,NP,P,NP,P,NP,NP,NP,P,P,NP,NP,P,P,NP,NP,NP,NP,P,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,PPR,12,PPR,PPR,PASTEUROLLOSIS,POX,LUNGWORM,FASCIOLOSIS,TRICHOSTRONGIULOSIS,COENUROSIS,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,HAEMONCHOSIS,HYPOCALCEMIA / PREGNANCY TOX.,MANGE MITE,NASAL BOT,ZZ_OTHER,55.93,38.12,5.64,0.25,0.03,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.99
265,0,0,U,Eddie,1/20/2019 0:00, SHEEP,PPR,NP,P,NP,P,P,P,NP,P,P,P,P,P,P,NP,NP,NP,NP,NP,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,PPR,12,PPR,PPR,PASTEUROLLOSIS,LUNGWORM,POX,TRICHOSTRONGIULOSIS,FASCIOLOSIS,COENUROSIS,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,HAEMONCHOSIS,HYPOCALCEMIA / PREGNANCY TOX.,MANGE MITE,NASAL BOT,ZZ_OTHER,94.08,5.0,0.62,0.21,0.07,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.99
876,0,0,U,Eddie,2/14/2019 0:00, SHEEP,PPR,P,P,NP,P,P,NP,NO,P,P,NP,NP,NO,P,NP,P,NP,P,NP,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,PPR,12,PPR,PPR,FASCIOLOSIS,TRICHOSTRONGIULOSIS,PASTEUROLLOSIS,HAEMONCHOSIS,LUNGWORM,ZZ_OTHER,POX,COENUROSIS,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,HYPOCALCEMIA / PREGNANCY TOX.,MANGE MITE,NASAL BOT,64.65,15.63,14.58,2.02,1.7,0.85,0.41,0.16,0.0,0.0,0.0,0.0,0.0,0.0,100.0
272,0,0,U,Eddie,1/21/2019 0:00, SHEEP,PPR,NP,NP,NP,P,NP,NP,P,P,P,NP,P,P,NP,NP,P,NP,NP,NP,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,PPR,12,PPR,PASTEUROLLOSIS,PPR,POX,TRICHOSTRONGIULOSIS,CONTAGIOUS ECTHYMA (ORF),LUNGWORM,FASCIOLOSIS,NASAL BOT,COENUROSIS,COWDRIOSIS,HAEMONCHOSIS,HYPOCALCEMIA / PREGNANCY TOX.,MANGE MITE,ZZ_OTHER,45.39,39.23,13.68,1.11,0.24,0.19,0.13,0.03,0.0,0.0,0.0,0.0,0.0,0.0,100.0
